word,part_of_speechs
" ",""
"ใน",""
"วัน",""
"แรก",""
"ของ",""
"การ",""
"ซ้อม",""
" ",""
"ก็",""
"ทำให้",""
"เรา",""
"เศร้าหมอง",""
"ลงไป",""
"นิด",""
"ๆ",""
"…",""
" ",""
"“",""
"ผม",""
"จำได้","adjective,verb"
"เลย","conjunction"
"วัน","verb"
"แรก","pronoun,noun,adjective"
"ที่ไป","particle"
"สนาม","particle"
"ซ้อม",""
" ",""
"ฝนตก","conjunction,particle,idiom"
"ปรอยๆ","verb,adjective"
" ",""
"เรา","adjective,adverb"
"เล่น","pronoun,preposition,noun,conjunction,prefix,particle,classifier"
"แบ่ง","pronoun"
"ข้าง","verb"
"กัน","noun"
" ",""
"2",""
" ",""
"ทีม","pronoun"
" ",""
"แต่","adjective"
"เรา","pronoun,noun,adjective,verb"
"รู้สึก","conjunction,phrase"
"ได้","verb,phrase"
"ถึง","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"ความแตกต่าง","pronoun,preposition,noun,conjunction,prefix,particle,classifier"
"อย่างชัดเจน","noun"
"เลย",""
" ",""
"ผม","noun,adjective,poetic"
"แย่ง","verb,noun"
"บอล","verb,transitive,preposition,conjunction,noun,prefix"
"พวกเขา","adjective"
"ไม่ได้",""
"แม้แต่","adverb,noun"
"ลูกเดียว","verb,transitive,intransitive,adjective"
" ",""
"ทุก","noun"
"จังหวะ","particle"
"เรา","particle"
"รู้สึก",""
"ว่า",""
" ",""
"ช้า","pronoun"
"ไป","verb"
"กว่า","pronoun,noun,adjective"
"พวกเขา",""
"ก้าว","verb,transitive,adjective,noun"
"หนึ่ง","preposition,conjunction,adjective"
"หมด","particle"
" ",""
"พอ","verb,transitive,intransitive,adjective,noun,adverb,particle"
"เรา","pronoun,noun,adjective"
"วิ่ง","verb,transitive,intransitive,noun,adjective"
"เข้าหา",""
" ",""
"เขา","conjunction,particle,idiom"
"ก็","phrase,idiom"
"จ่าย","particle"
"บอล","particle"
"หนี","verb"
"ออกไป","adverb,noun,pronoun"
"แล้ว","preposition,conjunction,adverb,noun"
"”",""
" ",""
"เกียรติ","verb,transitive,adjective,noun"
"ประ","conjunction"
"วุฒิ","adjective,adverb,verb"
" ",""
"เริ่ม",""
"พูดถึง",""
"การ",""
"ซ้อม",""
"วัน",""
"แรก",""
"ที่",""
"คาร์",""
"ริ",""
"ง",""
"ตัน",""
" ",""
"“",""
"มี",""
"ครั้งหนึ่ง",""
" ",""
"ผม","verb,transitive,conjunction"
"ทำ","adverb,verb,noun"
"บอล","verb"
"เสีย","verb,transitive,intransitive,noun,adjective"
"ง่ายๆ","noun"
" ",""
"เชื่อ",""
"ไหม","noun,classifier"
" ",""
"ดี",""
"ท",""
"มาร์",""
" ",""
"ฮา","classifier"
"มัน","adjective,adverb"
"น์",""
" ",""
"ตะโกน","noun,verb,particle"
"ด่า",""
"ผม","conjunction,preposition,particle,verb"
"อย่างหนัก","verb"
"จาก",""
"กลาง",""
"สนาม","noun,classifier"
"เลย","pronoun,preposition,noun,conjunction,prefix,particle,classifier"
" ",""
"เขา","noun"
"พูด",""
"ประมาณ","verb"
"ว่า","verb,transitive,intransitive,noun,adjective"
" ",""
"บ้าน","noun,adverb"
"มี","adjective,adverb"
"ฟุตบอล","preposition,noun,verb"
"ไหม","noun"
".",""
".",""
".",""
"ยัง",""
"ขี่","noun"
"ควาย","adverb,verb,noun"
"กัน","verb,transitive,noun,adjective"
"อยู่","adverb,noun,pronoun"
"เหรอ","preposition,conjunction,adverb,noun"
"!",""
" ",""
"พูด","verb,phrase"
" ",""
"F",""
"*",""
"ck",""
" ",""
"you",""
" ",""
"อะไร","verb,noun"
"แบบนี้","preposition"
"เลย",""
" ",""
"คือ","noun,verb,transitive,intransitive,preposition"
".",""
".",""
".",""
"ทีแรก","adjective"
"ผม",""
"ก็","noun"
"ตกใจ","adjective,verb"
"เหมือนกัน",""
" ",""
"“",""
"พอ","verb,noun"
"หลัง","verb"
"ซ้อม","adverb,preposition,conjunction,particle"
"เสร็จ",""
"เขา","verb,transitive,conjunction"
"ก็","verb,transitive,intransitive,noun,adjective"
"เดิน","noun"
"มาก","adjective,adverb"
"อด","adjective,adverb"
"คอ",""
"ผม","conjunction,preposition,particle,verb"
" ",""
"แล้ว","verb,noun,adverb"
"พูดว่า","noun,conjunction"
"ถ้า","particle"
"ผม","adjective,adverb,preposition"
"อยาก","adverb,conjunction,verb,transitive,noun,pronoun"
"จะ","adjective,adverb,pronoun"
"เก่ง",""
" ",""
"ผม","verb"
"ก็","noun,adjective,verb,intransitive"
"ต้องยอมรับ","particle,adverb"
"ให้ได้","particle"
" ",""
"ผม","verb"
"ต้อง","noun"
"พัฒนา","adjective"
" ",""
"ที่นี่",""
"เรา",""
"เป็น",""
"แบบนี้",""
" ",""
"อ",""
"ย่า",""
"เสียบ",""
"อ",""
"ลง่าย",""
"ๆ",""
" ",""
"เช่นเดียวกัน",""
"ถ้า",""
"เขา",""
"ทำ",""
"บอล",""
"เสีย",""
" ",""
"ก็","particle"
"ให้","noun,adjective,verb,intransitive"
"ผม","particle"
"ตะโกน",""
"ด่า","conjunction,particle,idiom"
"เขา","verb,transitive,intransitive,noun,adjective"
" ",""
"แบบ","adjective"
"ที่",""
"เขา",""
"ด่า",""
"ได้เลย",""
" ",""
"จะ",""
"ด่า",""
"อะไรก็ได้",""
" ",""
"จริงๆ",""
"นอก",""
"สนาม",""
" ",""
"เขา",""
"เป็น",""
"รุ่นพี่",""
"ที่","verb"
"นิสัยดี","particle"
"มากๆ",""
" ",""
"พอ","verb,intransitive,noun"
"จบ","conjunction,verb"
"ซ้อม","pronoun"
"แล้วก็","adjective,verb"
"คือ","noun"
"จบ","phrase"
" ",""
"ซึ่ง","adverb"
"ที่",""
"เรา","verb,transitive,intransitive"
"เรียนรู้","verb,adjective"
"ได้",""
"ชัดเจน","noun"
"ก็คือ","adverb"
"ความ",""
"เอาจริงเอาจัง",""
"กับ","phrase"
"การ","pronoun,preposition,noun,conjunction,prefix,particle,classifier"
"ซ้อม","verb"
"ที่","verb,adjective,noun"
"นั่น","adjective"
"”",""
" ",""
"“",""
"แต่",""
"ผม",""
"ก็",""
"รู้",""
"นะ",""
"ทำไม",""
"เขา",""
" ",""
"(",""
"ฮา",""
"มัน",""
"น์",""
")",""
" ",""
"ไม่ค่อย",""
"อยากให้",""
"เรา",""
"เสียบ",""
"อ",""
"ลง่าย",""
"ๆ",""
" ",""
"คือ",""
" ",""
"เขา",""
"ก็",""
"ขี้เกียจ",""
"วิ่ง",""
"ไล่",""
"บอล",""
"เหมือนกัน",""
" ",""
"พวก",""
"นัก",""
"บอล",""
"แก่","verb,transitive,conjunction"
"ๆ",""
"ก็","conjunction,verb"
"แบบนี้","adjective,conjunction,verb"
" ",""
"(",""
"ฮา","adjective,adverb"
")",""
" ",""
"ซึ่ง","adjective,particle,verb"
"ที่นั่น","verb,adjective"
"การที่","adjective,particle,verb"
"บอล","noun"
"อยู่","adjective"
"ใน","conjunction,verb"
"การครอบครอง","adverb"
"ของ",""
"อีก","noun"
"ฝ่าย","noun,verb"
"หนึ่ง","noun"
" ",""
"แล้ว",""
"ต้อง","adjective,noun"
"แย่ง","conjunction"
"กลับมา","adjective,noun,verb"
"มัน","adverb,preposition,conjunction,particle"
"ยาก",""
"จริงๆ","conjunction,preposition,particle,verb"
"”",""
"คาร์","adjective"
" ",""
"แอบ","particle"
"แซว","adjective,noun"
"อดีต","particle"
"รุ่นพี่",""
"ใน","conjunction,particle,idiom"
"แมน","adjective"
"ฯ",""
"ซิ","adjective"
"ตี้",""
" ",""
"เล็กน้อย","conjunction,preposition,particle,verb"
" ",""
"เกียรติ","verb,adjective"
"ประ",""
"วุฒิ","noun"
" ",""
"สาย","verb,noun"
"แวว",""
" ",""
"เริ่ม","verb,transitive,intransitive,noun,adjective"
"ใช้เวลา","adjective"
"ใน",""
"การปรับ",""
"ตัว",""
"กับ",""
"ส",""
"ปี",""
"ด",""
"บอล",""
"ใน",""
"การ",""
"ฝึกซ้อม",""
"ที่",""
"เมืองผู้ดี",""
"อยู่",""
"ประมาณ",""
" ",""
"2",""
"-",""
"3",""
" ",""
"สัปดาห์",""
" ",""
"เขา","verb,transitive,intransitive,adjective"
"เริ่ม",""
"ทำได้",""
"ดีขึ้น","noun"
"เรื่อยๆ",""
" ",""
"เช่นเดียวกับ",""
"ผู้",""
"เล่น","noun"
"ไทย",""
"อีก",""
" ",""
"2",""
" ",""
"คน","verb,adjective"
" ",""
"โดยเฉพาะ","verb,noun,adjective"
" ",""
"สุ","noun"
"รี","noun,verb"
"ย์",""
" ",""
"สุขะ",""
" ",""
"ที่เล่น","preposition,conjunction,adverb,noun"
"ได้","noun"
"สุด","noun,verb,adjective,preposition,particle,classifier"
"แสน",""
"จะ","particle"
"กลมกลืน",""
"กับ",""
"นักเตะ",""
"ชุด","preposition,noun,verb"
"ใหญ่","noun"
"ของ","conjunction,preposition,particle,verb"
"แมน","adjective,adverb,noun,verb,intransitive,classifier"
"เช",""
"สเตอร์","noun"
" ",""
"ซิ","verb,adjective"
"ตี้",""
" ",""
"“",""
"ช่วง",""
"หลัง",""
"ผม",""
"เล่น",""
"ปรับตัว",""
"ได้",""
" ",""
"เสียบ",""
"อ",""
"ล",""
"ยาก",""
"ขึ้น",""
" ",""
"แล้ว",""
"เห็น",""
"คนอื่น",""
"ใน",""
"ทีม",""
"เสียบ",""
"อ",""
"ล",""
" ",""
"ผม",""
"ก็",""
"ด่า","adverb,preposition,conjunction,particle"
"มั่ง","adjective,adverb"
"แล้ว","adverb"
" ",""
"(",""
"ฮา","verb,noun,adjective"
")",""
" ",""
"แต่",""
"มัน","noun"
"ก็","pronoun,adjective,preposition,adverb"
"ขำ",""
"ๆ",""
"กัน",""
" ",""
"พอ","noun,classifier"
"อก",""
"จาก",""
"สนาม",""
"ซ้อม","adjective,adverb,conjunction"
"ก็",""
"ไม่มีอะไร","noun"
" ",""
"ส่วน","noun,prefix,classifier,verb,adjective"
" ",""
"มุ้ย",""
" ",""
"(",""
"ธีร","noun,adjective,pronoun,classifier"
"ศิลป์","adjective,conjunction,verb"
" ",""
"แดง","adjective,noun,verb,intransitive"
"ดา","verb"
")",""
" ",""
"ตอนนั้น","adjective,verb"
"เขา",""
"ยัง",""
"เด็ก",""
"อยู่",""
" ",""
"แต่",""
"ก็",""
"เริ่ม",""
"ปรับตัว","adverb"
"ได้ดี","pronoun,particle,noun,idiom"
"ขึ้น",""
"เรื่อยๆ",""
" ",""
"ส่วน",""
"คน","noun,particle"
"ที่",""
"กลมกลืน","noun"
"กว่า",""
"ใคร","verb,prefix,noun"
"เพื่อน",""
" ",""
"คือ",""
" ",""
"“",""
"พี่",""
"เปรม",""
"”",""
" ",""
"(",""
"สุ",""
"รี",""
"ย์",""
" ",""
"สุขะ",""
")",""
" ",""
"โอ้โห",""
" ",""
"ขา",""
"นั้น",""
"เล่น",""
"เหมือนกับ","pronoun,noun"
"อยู่ที่นั่น","conjunction,particle,idiom"
"มานานแล้ว","verb,transitive,intransitive,adjective,noun,interjection"
"เลย","noun,verb"
"”",""
" ",""
""",""
"ตอน","noun,adjective"
"ซ้อม","adjective,adverb"
"ที่",""
"แมน",""
"ฯ",""
" ",""
"ซิ",""
"ตี้",""
" ",""
"ผม","noun"
"คิดว่า","pronoun,preposition,noun,conjunction,prefix,particle,classifier"
"ผม","pronoun,noun"
"มีความสุข",""
"มาก","verb,transitive,intransitive,noun,adjective"
"นะ","pronoun,noun"
" ",""
"มัน","verb,transitive,intransitive,particle,noun,adjective,conjunction"
"เป็นช่วง","pronoun,adjective,adverb"
"เวลา","adverb"
"ที่","noun,adjective,pronoun,classifier"
"ผม",""
"มีความสุข","verb"
"กับ","conjunction,verb"
"การ","verb,transitive,intransitive,adjective"
"ซ้อม","verb"
"บอล","verb,transitive,noun,adverb,particle"
"มากที่สุด",""
"ใน",""
"ชีวิต",""
" ",""
"แม้ว่า",""
"การ",""
"ซ้อม",""
"จะ",""
"เข้มข้น","particle"
"กว่า","particle"
"และ",""
"หนัก",""
"กว่า","phrase"
"ที่","particle"
"เมือง","particle"
"ไทย","adjective,interjection,adverb,noun"
"เยอะ","conjunction,particle,idiom"
" ",""
"แต่","adjective,interjection,adverb,noun"
"ผม",""
"รู้สึก","adjective"
"มัน","conjunction,particle,idiom"
"มี",""
"พลังงาน",""
"บางอย่าง","noun"
"ที่",""
"ออกมา","adjective,phrase"
"จาก","verb,transitive,poetic,noun"
"ตัว","adverb"
"ผม","noun,verb"
" ",""
"เพราะ","interjection"
"การ",""
"ล้อมรอบ",""
"ด้วย",""
"แข้ง",""
"ระดับ",""
"พรีเมียร์",""
"ลีก",""
" ",""
"มัน",""
"ทำให้",""
"ผม",""
"ต้อง",""
"เต็มที่",""
" ",""
"การ",""
"ฝึกซ้อม",""
"จะหมด",""
"สนุก",""
" ",""
"หาก",""
"ผม",""
"กลายเป็น","adverb"
"ตัว","noun,verb"
"ภาระ","noun,adjective,classifier"
"ของ","verb,prefix,noun"
"เพื่อน","conjunction,particle,idiom"
"ร่วม","particle"
"ทีม","adjective,adverb"
".",""
".",""
".",""
"นักเตะ","noun,adjective"
"แมน","verb"
"ฯ",""
" ",""
"ซิ",""
"ตี้",""
" ",""
"หลายคน","verb,noun"
"ที่มี","verb,noun"
"อัธยาศัย","noun,verb,transitive,intransitive,preposition"
"ดีมาก",""
" ",""
"พยายาม","adverb"
"มา","verb,adjective"
"พูดคุย",""
"กับ","noun"
"พวกผม",""
" ",""
"ทั้ง","noun"
"พวก",""
" ",""
"ไมก้า",""
" ",""
"ริชาร์ด",""
",",""
" ",""
"โจ",""
" ",""
"ฮา",""
"ร์ท",""
" ",""
"และ",""
" ",""
"แคสเป",""
"อ",""
"ร์",""
" ",""
"ชไม",""
"เคิ่ล",""
" ",""
"แต่",""
"ผม",""
"ดัน",""
"พูด",""
"อังกฤษ",""
" ",""
"ไม่",""
"แข็งแรง",""
" ",""
"จึง",""
"ทำให้",""
"ความ",""
"สนิทสนม",""
"กับ",""
"นักเตะ",""
"ใน",""
"ทีม",""
"น้อยไป",""
"หน่อย",""
"”",""
"คาร์",""
" ",""
"เล่า",""
"ต่อ",""
"…",""
" ",""
"แต่","adjective,noun"
"ชีวิต","adverb,phrase"
"ที่","particle"
"เริ่ม","particle"
"มีความสุข",""
"ใน",""
"แดน",""
"ผู้ดี",""
"ของ",""
" ",""
"คาร์",""
"-",""
"เกียรติ",""
"ประ",""
"วุฒิ",""
" ",""
"สั้น",""
"เพียง",""
" ",""
"3",""
" ",""
"เดือน",""
"…",""
"กราสฮ็",""
"อ","noun,adjective,pronoun"
"ปเป",""
"อ","adverb"
